,EM Rotor Speed (rpm),ad003a,ad004a,ad005a,ad006a,ad007a,ad008a,ad009a,ad010a,ad011a,ad012a,ad013a,ad014a,ad015a,ad016a,ad017a,ad018a,ad019a,ad020a,ad021a,ad022a,ad023a,ad024a,ad025a,ad026a,ad027a,ad028a,ad029a,ad030a,ad031a,ad032a,ad033a,ad034a
156,6200,66.40421197621309,78.29241281104869,73.21877426777402,79.747948452825,89.80150751928747,89.90802229107899,90.29458960970749,89.77226092374686,93.1675517066991,92.7183792020843,93.09454547017205,92.65139353410336,96.68566053748444,95.93202306144563,96.67624826246507,95.91597143961998,74.65269417409651,79.44194823237842,74.29393321529938,80.8838038277014,89.43345907849292,89.98794515402308,89.64775053876627,89.84845553482702,92.88045135982331,92.75169132385511,92.92632507346198,92.67837938324328,96.40941139402484,95.94562112562711,96.39527484412605,95.9221647318161
157,6240,65.58088011759958,79.12967607675463,72.67368921870234,80.34367579465128,89.67874042367022,89.72032284791203,90.15796021479554,89.58748253732382,93.04159791040256,92.47568234504197,92.96232375066825,92.43216423150854,96.57658616004451,95.72651742334926,96.54664285998987,95.70396966784386,73.10210159829401,79.73434917325497,73.56155889455172,81.39800078919995,89.32180097559947,89.76551431285245,89.47892503334606,89.7329163762335,92.72798153004857,92.51463978379172,92.66775350323856,92.48090910614935,96.3057965281047,95.77336035169027,96.24545872568233,95.73085614999943
158,6280,64.8810145567613,78.98292138534111,71.683378577194,80.10107878460688,89.57082025343891,89.4090370784687,89.93430028035183,89.29158414313096,92.93226922326772,92.29290627648052,92.86246781365008,92.23006595439779,96.4665891601907,95.65028122480969,96.44952258997165,95.64894074948349,72.7763119448712,79.62258601822884,72.89875463348453,81.189636298176,89.15596819121811,89.49551773206139,89.28460403919387,89.45903275893107,92.63102258257028,92.34587699989517,92.56360989853246,92.2949498120841,96.19056953327814,95.71463089441208,96.12277339474181,95.67068509996398
159,6320,65.01793813607566,78.20508376070174,73.990511338617,79.18978336942645,89.4804720879719,89.34757854735496,90.09272296133929,89.18030529029012,92.87598357937893,92.37395126880784,92.83147470274432,92.20741643365413,96.36388785464,95.86127185126233,96.45345616497809,95.96551226078815,74.45983222297042,79.36664844944447,73.36801128557482,80.84989255679993,89.1234139051736,89.60250914170564,89.36909671959036,89.45337363248568,92.68279612091662,92.47180832640792,92.59574060147771,92.37075589733695,96.0885648071843,95.98953149671898,96.02642972969043,95.98528108011423
160,6360,66.78082987253522,80.52702761922816,79.67467257245377,81.47801322409126,89.45081207872833,90.21901351621472,91.50897022872465,89.63443593935138,93.0497356520258,93.30654485048237,93.11654279983603,92.6329332278745,96.27291470248514,97.04788904376962,96.92763851023672,97.41634282736457,79.21928478700941,81.55465242866582,76.37887758737844,83.22732753975416,89.4809075968543,90.993785115306,90.42090292341959,90.46328609672643,93.38917736588905,93.45695530657568,93.14059705102903,93.19054863551672,96.01535672423582,97.41580398002816,95.9721118455783,97.48139356194024
161,6400,68.29421257731941,81.41187674599963,81.38723897570256,82.38464985414338,89.4269026838059,90.7164238175055,92.27874611401339,89.84816323378737,93.1783864629277,93.651152800352,93.30285625325237,92.75562224449754,96.18345687133998,97.55541483827369,97.22612600608117,97.9782849565258,80.84224672470698,82.27262102760844,78.23411728318327,84.0211141433528,89.74570359109202,91.6765144267076,91.09063746550535,90.93480066670102,93.85865345503623,93.84742641305778,93.59228872684338,93.48890277758619,95.95238222670908,98.03443006743751,95.96765799948966,98.0794422745891
162,6440,67.54897568580988,80.39800504437935,79.72511944103039,81.29982353232337,89.32927511909041,90.13745003301098,91.66804900399889,89.4198699451053,93.0120029963595,92.83003392772886,93.07586653149622,92.32466377391245,96.09476220042751,96.68777713486166,96.91994413160074,96.93330102840935,79.48290368771119,81.38104967995915,77.9901090287523,82.81481524636233,89.54241272252244,90.81999804060963,90.65660407553344,90.19132941114579,93.5357862664179,93.04419271791392,93.36513454783292,92.79784205135348,95.89797568723392,97.12151301563316,95.91725591428288,97.06051234287676
163,6480,69.2655433888759,80.61837785178909,74.55089014139995,81.44438588201015,89.19999575585547,89.67090412248203,90.21250011217842,89.39353667771783,92.64799751822623,92.24574630259225,92.54328651008768,92.17784068425841,96.05112486849396,95.43563839640225,96.23347492151535,95.40706095742367,75.63105245617922,81.6356335949495,77.04721143639681,82.40095087203974,88.9602907806052,89.80220697153648,89.75909994293319,89.54994216063983,92.56925377226194,92.37622362874848,92.58110813761616,92.25439312927608,95.91951757593912,95.57326125705579,95.9387167564522,95.4745498755619
164,6520,70.29677909358129,79.56176346035865,72.6466093637533,80.75162596609493,89.11112350559819,89.21270353812936,90.01962705554155,89.13776064292071,92.5187091152135,91.91094892608497,92.3334687156603,91.82227573159567,96.01652972267769,95.13301922804635,96.02476139027162,95.03517284045911,74.95476737557635,80.3706185371294,76.53207152321893,81.4111329925934,88.7258143771959,89.25162390397256,89.75600161724513,89.1800830371914,92.25052534532861,91.98223583756672,92.13542772476993,91.90931632975243,95.94198847536477,95.20243061541166,95.91852275208298,95.0899559585306
165,6560,70.08465797454042,77.9642416543747,70.41666330277315,79.1905665413801,89.00259364262028,88.8539531740294,89.6143468896656,88.79677620575723,92.38466322995514,91.7163696714819,92.22751557424202,91.62802682114923,95.91303033587761,94.99123171158686,95.87560149681514,94.87866295010696,73.7175720746702,78.77971202896524,75.37051283797796,79.99186441893156,88.57371547075148,88.83307984113115,89.29658984199742,88.79924938038798,92.07179525093231,91.73601823750282,91.94388737918132,91.6749518890428,95.77444101637896,95.04222424333827,95.72473363426403,94.91869155203106
166,6600,70.81245825835012,79.1891765392878,70.15820961678604,80.26400871547791,88.92449200814812,88.78352344501056,89.62845932675152,88.76033990664632,92.3178923913967,91.64706090520106,92.15240979185893,91.54588203026428,95.85658450169913,94.98092264577379,95.81382855099407,94.83234283237675,73.73250419039107,79.89188959238679,75.59409398398606,80.78362971100853,88.49967075774309,88.73953964674769,89.36919344773719,88.76494017207872,92.00258188819367,91.63022101430977,91.8385460951094,91.56015294865816,95.73078109137917,95.00934137123471,95.6844812451922,94.83868553929318
167,6640,73.70913302834458,81.65483493416778,72.56478072357424,82.63450187529627,88.89872512108124,89.09676985951796,90.29313588578276,89.15711932063996,92.3705979945997,91.80009272959484,92.11362299787693,91.63684974615558,95.9075305706679,95.26934116168877,95.90880691042209,94.99518806157054,75.54943381528662,82.40468905893779,77.65107670082654,82.80201907899881,88.52500032434594,89.02606277014095,90.29394470890837,89.06913669499951,92.10291038708166,91.73130689225798,91.79890643184467,91.58425977314359,95.94328186495231,95.24586046242567,95.94003029170426,94.89700469161181
168,6680,78.84394959118772,85.10603233945874,75.59104007212852,86.05664218638586,89.06801477432944,90.06324998131632,92.74206883005219,90.56607124162613,92.89325188421827,92.17709937501155,92.18300334858671,91.86979931458305,96.42166579542842,96.36563649586556,96.54556015891643,95.63416782724907,79.51788139827664,85.66569044115647,82.39603005855665,85.98439792343947,88.9266965824305,89.89509652939915,93.36174935814489,90.23056758942485,92.77983125742944,91.89634113549907,91.80925048581983,91.64587157323865,97.11663150577712,96.20902291440473,97.25604999782973,95.15761129302882
169,6720,80.08006967746233,86.62284973760984,76.64071798949934,87.37662365401407,89.1379980382699,90.37866210081647,93.94200068599189,91.06143653642584,93.25157514681084,92.38146423367299,92.29552467464968,91.91483092715035,96.69570972388544,96.85138910679585,96.95138675022322,95.91701336271012,80.8434657106733,87.25655923047404,84.04038663659107,87.29924289565272,89.29284193689537,90.18973094606757,94.62232628971196,90.63358536323233,93.2733696187129,92.00545742207706,91.9063176267086,91.65372530829414,97.67556729300323,96.70001396541055,97.8814492401888,95.3564752684632
170,6760,78.80513172776527,84.8386196451785,76.87028428967008,85.48818260849517,88.99740102908032,90.03269486615466,93.52963728452607,90.4821603715535,93.10392737362423,92.1390887638776,92.20660243176034,91.67084990437343,96.46054558234954,96.27240085705537,96.70477774044662,95.4444962913246,79.95626024228642,85.65376614524052,83.555765768445,85.80249523744867,89.23849316561561,89.81054304710545,94.04228758596851,90.08142734903366,93.01141092334292,91.90755685709853,91.8618384771169,91.55625265046976,97.2561897685269,96.17580249515362,97.47270500986704,95.12411847304612
171,6800,73.24979995779393,81.92803978969499,74.30278076102641,82.7410896709957,88.66449647353315,89.02111083049748,90.90824864280883,89.03363699234241,92.33277760724567,91.8191370950637,91.9769080996115,91.62907094240302,95.71832364426405,95.21367146780656,95.8295343997893,94.9294709551329,75.74583763274491,82.85888523827035,79.62553163594808,83.35824880042445,88.62144765992622,88.94063082374547,90.88020927721789,88.91278166166104,92.12296990531303,91.80375563810749,91.82425116966218,91.5913893394999,95.81559539288135,95.22604392232886,95.91771366369153,94.90124328438836
172,6840,68.78232562050255,80.67567501416934,70.32373635802142,81.82173946179218,88.50516444719972,88.57137202239093,89.18963412320687,88.5541380375787,91.92380542317733,91.47239126879626,91.78086818966479,91.42834280106966,95.42553212095174,94.73987635128151,95.40176198379339,94.59816786188395,72.46033408153696,81.47412758170903,75.5709312206731,82.52555911342638,88.1575203769221,88.47917360992221,88.8255213708939,88.48238721863665,91.63549371173679,91.46793338431786,91.55711789231766,91.38519160243877,95.26939080539337,94.80746694643047,95.23716993819959,94.6219105781306
173,6880,68.01362002151264,80.49278710509898,69.19827590529901,81.39732713839932,88.43052353418004,88.45953763957907,88.83115717937201,88.49299639339452,91.80481603024202,91.27893134250384,91.68711050845134,91.26507552364286,95.34164537532205,94.54767143100155,95.28175588404781,94.40662924383261,71.64277401694127,81.0265833236449,74.05168164033871,81.97079165210431,88.01216945143055,88.33524205007907,88.40266526025488,88.38002777850244,91.48431517784893,91.25868070261383,91.38527413684622,91.2088641891731,95.15290574901758,94.62834650619428,95.07566415859351,94.44553361389609
174,6920,68.45027461172147,80.49571792089921,69.4986515339411,81.0267814521734,88.37645875525011,88.49581132417156,88.77072042373534,88.51244439500533,91.74209623150225,91.21778385579204,91.62106283454065,91.20531957149115,95.28962806951021,94.46550570811257,95.22242899859405,94.33901935459693,71.6770972355077,80.89633159906121,74.1535987311315,81.56899656689473,87.95559710517722,88.40460407255739,88.34519143197025,88.41706849716599,91.40794881616485,91.21152162753147,91.31292240669396,91.14465716679842,95.09946808236371,94.52420470340549,95.02550034510875,94.36426809865077
175,6960,69.22041840100731,80.98381421963948,70.34186832836855,81.0882160554878,88.33098875923314,88.49295824046366,88.829948419743,88.55951149989137,91.7065283316098,91.09876919530286,91.5652647833833,91.07466207442401,95.25340345018746,94.39533841362982,95.18592943136017,94.26368618488924,72.07645732446873,81.0905036630328,74.13472158732696,81.59065021000906,87.91917757134638,88.43496947734009,88.46835982628897,88.45002785364304,91.36857128699148,91.10037398540302,91.24332286776807,91.01875332833727,95.08107256340098,94.43110707240321,95.01376098009418,94.27208864857658
176,7000,69.19951822213208,81.06631491004688,71.13070202909532,81.19534123680906,88.29814277736969,88.45143790420936,89.04249568281664,88.52972762883356,91.70494899453148,90.98662262101297,91.52147849212153,90.92088645716652,95.22637427028366,94.28017259716974,95.17359248333113,94.15752673071236,72.22951995707186,81.18463702969164,74.90047482918354,81.65433223772911,87.91815722566864,88.41237884257475,88.7678480608384,88.44077125661053,91.37505904498616,90.99062355462507,91.19171627440687,90.9200959279184,95.09021161124657,94.31469961778333,95.03653865335765,94.18776839105378
177,7040,70.40388827043625,80.64944581756163,73.69384368241951,81.42171260336042,88.32978516732355,88.70571648709749,89.85730070655808,88.72570131163141,91.84661069799814,90.99132580868022,91.51425551731036,90.89528510372249,95.28214562654007,94.27431765552586,95.29294006126881,94.15491464701482,73.62789648212463,81.1207057067003,77.46131326250344,82.13635801202017,88.08623376843684,88.60955401961482,89.81407555550939,88.66890308166307,91.55487712788089,91.02323724705896,91.21859019711415,90.962926776741,95.31348270659959,94.32060763560565,95.31915654556852,94.2270493962713
178,7080,71.4172614038816,80.38828891509127,74.97209880168197,81.25296808836823,88.30693625222332,88.807349577971,90.12761474195273,88.77196713383924,91.86836766377368,91.10084513743283,91.49325498758057,90.95792905782443,95.27457107266255,94.3338769411096,95.32504274230499,94.19902010501914,74.49300766301569,81.1707765234439,78.17176687836294,81.96281058690944,88.127813108824,88.67865372580803,90.12218054110114,88.63245503676791,91.5964284927829,91.12836279885605,91.21947003176456,91.01346905700227,95.35649585444075,94.36548333734413,95.38544006937164,94.2631119030977
179,7120,71.1903383259455,79.95945595961065,75.0872560925585,80.72383591240023,88.24469787477369,88.5609116732045,90.15604063698783,88.49144020375236,91.81415688231873,91.10687129138334,91.48693626336461,90.91389230441206,95.21613030038692,94.37473296694091,95.3146997099526,94.25415516752062,74.83227332909159,80.78182210917498,78.03599586871469,81.22437296853299,88.11024182902759,88.46924736509789,90.08712505353114,88.32865395133494,91.59555379483012,91.11608516593117,91.19576222645621,90.95498912152837,95.26517049447938,94.42564225377325,95.28257794059587,94.30419144528473
180,7160,69.78496896428557,79.48281371490542,73.36498176728078,80.15375117404042,88.12442641690626,88.34883086992734,89.24337691175862,88.30016889584714,91.57974105027206,90.9943969517906,91.3879265170165,90.81998310693989,95.05937958833739,94.2042984256033,95.07501064605083,94.0988571213675,74.17570020132766,80.19704496653523,76.14992982387784,80.50899186535395,87.8374135835788,88.29261693490288,88.99367329841331,88.14021443961151,91.3100017673435,90.99871191381277,91.08641371527719,90.83034528292305,94.95687265654146,94.24566160117817,94.91973861414705,94.13880521579166
181,7200,70.71004147252124,78.45086185011465,72.96033910982405,79.24200433753809,88.05992681887682,88.81317132673468,88.61365611503419,88.65787093084718,91.43115779245689,91.15757569560427,91.27840772471825,91.0591245214462,94.98338258476947,94.13427666739479,94.91804525860857,93.9500132918259,74.78918976855898,79.17892435144412,75.37002934372987,80.06287822211144,87.66921553336452,88.688629739714,88.21677241987584,88.39138100900436,91.07537406828206,91.14689161594846,91.00290303099422,90.90204509876999,94.82366200272281,94.08889114760996,94.77445136602688,93.9379224011772
182,7240,72.43020844179706,79.37198002839452,74.2262216821106,80.17335892710109,88.03408543753763,89.61501614321645,88.48535227948315,89.35801172287026,91.38508154295927,91.58478103239075,91.22983706907183,91.52757388899386,94.95932100235046,94.29188623387222,94.89102685679698,94.0306681344567,76.10933334986501,79.88332800347504,75.83162715789078,81.26445852932513,87.63421929864391,89.47121937996349,87.98542724650794,89.00195388824153,91.00442935970632,91.57330227064249,91.01936932560213,91.2116414331336,94.80852067037927,94.15367513008573,94.77855736292219,93.94296617350446
183,7280,72.06517309598586,79.30427586618735,73.56737102838187,79.92729050799983,87.97566324182179,89.36639878150713,88.34161776844047,89.14066401042817,91.32611425131594,91.46032212750606,91.1774680284313,91.41767901775097,94.88861146474702,94.17545205485801,94.81670703167262,93.95839361772062,75.88189916792328,79.66653875217378,75.90721876174263,80.90858506980261,87.5644539542333,89.2442543458659,87.83795255147996,88.84139788722378,90.945727070072,91.4606517434666,90.95387845846358,91.16338571937604,94.71808915473116,94.06498627932136,94.6785171455025,93.88188570941195
184,7320,72.54129619082251,78.90625760567704,73.89437531316018,79.72512792563256,87.93716325468841,89.38792735131702,88.27384055998955,89.14256782125035,91.28894483523327,91.42676222068005,91.13640555532898,91.40274899038927,94.8469880408176,94.15922720433315,94.77950069229067,93.94875079051481,76.01461285205708,79.37212034465368,76.00914207676777,80.89942418137879,87.51171927322514,89.2160488575318,87.75664859153962,88.82581997161573,90.90230676091572,91.42381549399207,90.93434120614705,91.14054796844988,94.6822112371138,94.02946801757233,94.65089452473835,93.85677702272929
185,7360,74.27541201262089,80.0451849917306,75.90412486682261,81.01497042969507,87.92614393683542,90.14542449976253,88.33927076953151,89.82753365149324,91.29680225775319,91.81794803063433,91.1268367869684,91.84379043968315,94.85011845979243,94.377009718133,94.81307858581215,94.07344527904831,76.92007830908133,80.57489257593687,76.22072144629664,82.43423373574073,87.50423320067927,89.91787161048128,87.82763815810442,89.44097395296558,90.89342463450448,91.78815425372208,91.02004740913617,91.44057122739476,94.73892906470445,94.14720277532338,94.74922561960005,93.90798778653357
186,7400,78.3043534492076,82.45224503044068,80.14521148064455,83.88872429512737,88.01043891935392,92.53036450166653,88.79975876625012,92.01471905529333,91.41788652342186,93.38513337848134,91.12243458244086,93.51943501851528,95.00487333981587,95.3546150520086,95.06094788690916,94.68341403696336,79.91971796183503,83.21737821110622,78.07034446221988,85.73030771836827,87.63040656667016,92.2132101219803,88.16321785227976,91.44580191249952,90.87275443449923,93.30821914392189,91.40474899476749,92.67036997270151,95.07759809445204,94.72169895585952,95.25552067412212,94.1671006969137
187,7440,82.73126785455572,86.05856791880123,84.60433632815739,87.73666808480789,88.31398355678058,96.04616717020883,89.99203668847866,95.39054630321104,91.83609422529304,96.14153226543814,91.19272880881609,96.36629513895399,95.4943419641404,97.3619234994081,95.76890920119583,96.13323284134331,83.96287510012218,87.07760379789788,81.43639366142052,89.84580034254313,88.03531897092851,95.67589863396461,89.0810565031269,94.69651887362174,90.90337577742658,96.02381299923933,92.43282587029397,95.04823420464838,96.01530651881328,96.0826238247653,96.52829852580541,94.93700722848729
188,7480,82.67109479013106,86.08921211275559,84.44211978570229,87.72496141258966,88.28807702371498,96.04543610189735,90.36341246064586,95.38654537737688,91.8769891716359,96.0978173589634,91.1915166736457,96.29928642316446,95.53950707666546,97.26561491178296,95.78919153191619,96.04157194893614,83.97329507111017,87.41346029430784,81.8073914489126,89.94408830992873,88.10272774212551,95.66648137647371,89.62523327853094,94.71109965790413,91.0022215107891,95.97116663395069,92.397682874008,95.00342239530463,96.15812306509171,95.99296153235352,96.65231891554703,94.86135556734011
189,7520,80.63219431872879,84.47364314275511,82.22449339559354,85.97728270458711,88.04332180927403,94.5045705379726,89.589987927505,93.85629784632707,91.55592123100644,94.7765762774869,91.08767427422208,94.90236151602288,95.22697961515672,96.1510608058843,95.31719337196556,95.19707669297998,82.19295816449872,86.27641647064989,80.16891652843054,88.37381103414123,87.8259413982388,94.15263248861234,88.80376808713976,93.26970744840364,90.90308144570673,94.6653740518616,91.8190668659598,93.81782750251719,95.6292317456624,95.17553095516922,95.9427269297859,94.3791222796363
190,7560,74.97010573671429,81.61435704327894,76.3270558663823,82.66298346505906,87.73896984861905,90.77851863823065,88.28973004912989,90.33536374931353,91.11836408081115,92.12509804476154,90.94195886037092,92.10234713964424,94.73443657885825,94.39927014933264,94.65721876446418,94.02511153844559,77.20119409532523,83.36984955354423,76.17917482815771,84.53034692188558,87.38504114409497,90.58369924012156,87.69666519437763,90.0304217244107,90.71689525041671,92.08538205900781,90.91305947562634,91.66519546350513,94.6997075969238,94.10856067108789,94.72299629808006,93.83122754061736
191,7600,70.10617981540699,79.14906666429424,71.8556072993238,80.15968528289208,87.64556422094307,88.74209198349249,87.9247429445189,88.51534631185211,90.9924303921857,90.97921475996824,90.86755356700188,90.8916401796412,94.55737073237327,93.95058414319196,94.47971465254768,93.81848455611639,73.73167129215477,80.41323826715569,73.97252284686316,81.60427194594932,87.23275086605068,88.70959585252619,87.48719643945364,88.44635266736886,90.67711992807466,91.0169887178457,90.65634666901845,90.86769683648042,94.39835632100917,93.95065995176772,94.33489446535472,93.82618855262407
192,7640,68.85087877144602,78.38058873653905,71.20392178201735,79.86341154486328,87.6322724600629,88.55607859556324,87.84489493592652,88.3795717676019,90.99741132731484,90.86539020445585,90.87139973689146,90.74308968122514,94.50125735868247,94.0477157602719,94.50152175833155,94.0131543487104,73.84495407855259,79.54218579147542,73.88955011387311,81.60157904348041,87.20040963793596,88.67123618119595,87.4065504392394,88.51569049628026,90.79683047579992,91.02069909499227,90.75507628858696,90.94042810634248,94.40971952164604,94.17668378420416,94.32614409753569,94.11822880066526
193,7680,68.70335077608561,79.2806247611687,71.3744581076615,80.68471963967708,87.60190784530947,88.59953577791768,87.76394618529302,88.43199304134043,90.96689712305161,90.91238434186269,90.84478821392871,90.80301455844727,94.45964782822074,94.09177504918691,94.46711938799113,94.06502996437243,73.89458599175688,80.25080073638807,74.09103035495122,82.36827034681673,87.17974230573476,88.74253786460307,87.28574728501724,88.5942913111065,90.79158389210193,91.07536538375051,90.76463799606557,90.99497192543284,94.37528718908735,94.2516401965022,94.29147807432166,94.18232409220712
194,7720,69.32407921733389,79.49777121615006,72.01251352416948,80.83751853387906,87.57041979052522,88.74156488433442,87.76356231541742,88.54119112651118,90.93221746351587,90.98962117029137,90.80380060749926,90.92530156220775,94.43373614186888,94.10152779600095,94.42078165303926,94.05097748198241,73.98033011148037,80.4323924106753,74.46463083174146,82.49776983425944,87.16577896714722,88.83183448238307,87.27984566937515,88.62757610350843,90.72905033878374,91.10712592433896,90.71501106250388,91.01691877035982,94.3356384253395,94.22788024479374,94.2661751972912,94.14059965975372
195,7760,70.15268213021207,79.17547024582414,73.30994530971674,80.76839836128073,87.56457038886498,89.09098304156157,87.87827573941571,88.85488789733783,90.94569431616931,91.1276229930516,90.79178483691283,91.10685464833341,94.42238768894751,94.15925014389386,94.42896193502897,94.11238302804003,74.69425847854252,80.21574338050918,74.93424759119986,82.58578407534503,87.19655967312343,89.1396775127648,87.37386197097648,88.90906431094939,90.76523283519293,91.24963488251345,90.76101326148498,91.18357710724771,94.37376650934627,94.27497652868402,94.31654380505137,94.1961184924398
196,7800,70.68772660113689,79.69496111338606,73.37096442581563,81.79225517421034,87.59350818272436,89.81089322542253,87.84004671422393,89.54913377272008,91.00398786386916,91.39138715243053,90.82799228731302,91.40045032158832,94.41957999117925,94.35082866819884,94.49905200179964,94.36368642356108,76.0239931205655,81.02560584200118,75.24413023625871,83.8779447318876,87.17079304430487,89.88009077745595,87.2539532280023,89.62402671912335,90.96158840338296,91.57785004333789,90.9963231649086,91.56618545550857,94.51070052693412,94.524659275396,94.45901798833566,94.50510606406603
197,7840,72.66046179340049,81.28251061329132,74.76798691197192,84.40711403705842,87.79678747040181,91.50121301606363,87.94512524481212,91.233581874974,91.37897065335805,92.17461787549405,91.08151732256732,92.19906838848785,94.47345724313217,95.11197368322998,94.89244727229512,95.3348689043325,78.90860341303235,83.08235268513971,76.95636924313321,86.97515799348233,87.20788731822337,91.69525564971164,87.24710852521108,91.47307987412537,91.80248119493731,92.61279104413609,91.91341543146918,92.72699542857383,95.07766895007254,95.51210524794993,95.0678236307663,95.67985360925891
198,7880,72.3525831830891,81.98570333275987,74.27438933639337,86.8127688093312,88.13801005221671,92.5218973327687,87.89320651059913,92.42278312713663,92.1155571070766,92.61400629489484,91.63122189003369,92.54851262365243,94.42559824131231,96.20573895394193,95.59711937419921,96.9310594296818,81.13112994707505,84.33958846668666,78.87397825379458,89.75891355328402,87.14765741755728,93.03516796844971,87.24682417353696,93.17626843534543,93.2867738334296,93.58867881422174,93.3751660250239,94.1875760003391,95.94906335330315,97.12372737837947,95.96363984878222,97.62412740525784
199,7920,72.08723591882462,81.47164253325124,73.79231731910812,86.55550505759277,88.0688666382059,92.37138637424783,87.77309685937666,92.28999609417224,92.0223748980805,92.56310851077902,91.56526370851489,92.51533776238618,94.37906364885183,96.20160498536396,95.55326856813623,96.94258936137535,80.8837916428748,83.9602792317492,78.65663982544658,89.52934767327466,87.12232220226315,92.91225461821904,87.16979271500324,93.06758332398722,93.14268478079558,93.56578511373601,93.2421479208856,94.17200507353218,95.86086004647075,97.12695311933055,95.88779981972144,97.63657998704659
200,7960,69.95424835142074,80.69011893839033,71.78291057838219,85.17045655737178,87.79024151902597,91.1030814484684,87.54851672026824,91.10477159842088,91.55616386371776,91.91320449073855,91.2286604306267,91.88842393604227,94.27353660238859,95.59406440765011,95.13662125407734,96.2562013463891,79.11422551551252,82.75418846504765,77.24973803683939,87.9408446804807,87.05766179336703,91.65768402116798,87.0442391394282,91.87472799439942,92.32086593337208,92.79370794048401,92.39860551724121,93.36418423067165,95.28264512101806,96.41491855066705,95.28916410380918,96.86257914226556
201,8000,68.84781905514765,79.18170582333664,70.65808913181012,81.79262763508548,87.42402395967032,89.17874196730928,87.42949504911535,89.14273332864789,90.88018300804981,91.05969805794368,90.73014139897539,91.05799365314309,94.21186215779208,94.39889030234424,94.42443804367782,94.65208443281762,75.93212936483982,80.42756248565995,74.72498091049557,83.86530874314117,86.9406228872727,89.44257029202743,86.9638265131556,89.49772843810524,90.91864301141226,91.44716453964186,90.93889887853267,91.67750694881475,94.38824876561065,94.77693780118287,94.34060042781924,94.93370401924764
202,8040,68.90931192428448,78.4441211562545,70.54175555022964,80.05034659050217,87.30661410958518,88.32398574321401,87.37263430581565,88.24746099213206,90.65100494378424,90.72810736612536,90.55035026655946,90.68953484136426,94.17412293707858,93.8635414671364,94.1441873471027,93.89074806610972,74.87203530014416,79.35682703808001,74.13897390441727,81.23793996491075,86.87234758453874,88.40291979236808,86.91724221153481,88.32064807420454,90.42948006163458,90.86285735884115,90.4094056839085,90.84988509184177,94.06188666097258,93.99228130844513,93.98095737625603,93.9743245389726
203,8080,69.03915134607713,79.46309645660862,71.47078249069212,80.90155711051038,87.27832087630985,88.34885907250944,87.33739206670668,88.24874964825702,90.59415565080128,90.81116747224189,90.50614823475563,90.75976951394716,94.1373514232034,93.78798612152383,94.07163697033754,93.82758757904585,75.26490935177807,80.28179394319318,74.74160112519505,81.68221923886433,86.8608019460899,88.370004335502,86.8796201411778,88.26398764968229,90.34349903061221,90.87542706087527,90.3178813616894,90.81576409119022,93.98870602160464,93.89262430607954,93.89436188483252,93.86421855146642
204,8120,68.96330140551444,81.77450973664136,71.4097033297827,83.19438796938444,87.27050430335403,88.58485824373459,87.33541985903256,88.50694740402254,90.56557965094227,90.8327217100811,90.47528022996545,90.92580754651027,94.10341324847381,93.71229225672748,94.03021184790066,93.76969983846041,75.5120020352008,82.58071669521985,75.28585098144099,83.86392427058858,86.9231194673091,88.53877519439037,86.86365254970517,88.44009740178291,90.31414731680712,90.8427209576012,90.29906310369832,90.82863934479533,93.98472923715602,93.89052849963406,93.88362164878981,93.8021763590599
205,8160,69.05378511024392,82.22984078823501,70.72040494313389,83.70769403674092,87.2644699836209,88.74262742788495,87.33511308463413,88.66415735875619,90.55302240531283,90.81496312662772,90.45686743385824,90.95980035719424,94.07607805127677,93.66350578446408,94.00813439899606,93.71844481853157,75.29757314428528,83.08695753292622,75.32341520395103,84.40984236880986,86.962699340729,88.68525633347353,86.86224584196711,88.58920281116434,90.3118401269846,90.84047913573576,90.31875104552046,90.80534844615464,93.97271363995905,93.86531198043284,93.87779768277797,93.77446067997604
206,8200,69.40219520321632,82.31351276665362,70.59646377943561,83.94778675213016,87.26191173404678,88.94762336130647,87.34404810473646,88.87320056161644,90.54808076561744,90.88923396271262,90.44141926757962,91.03996406295855,94.05415873308988,93.69372495177899,94.00943468020913,93.76282460036177,75.12270910655612,83.19788577613897,75.10540051648492,84.62880885487431,86.97781509271627,88.88517405764263,86.85527779997443,88.85202352785669,90.33573363749127,90.98084018092356,90.36407084813611,90.96077925059487,93.97535185546234,93.89236081310501,93.89238157100411,93.85696972556714
207,8240,70.13723514330006,83.18951621490127,71.08576360224453,84.87910888586038,87.28759996291063,89.5051787904747,87.42261544577372,89.4087825071761,90.54228646347968,91.1213738942262,90.43049429956419,91.32073241202198,94.04043211200631,93.77765515643496,94.02592535005697,93.89016952491657,74.96523741707593,84.04906169461759,75.17302635565312,85.56653175019244,87.08680082491328,89.41610595873235,86.9253406036492,89.38284674211766,90.34701126998884,91.2080739576973,90.43788583524179,91.16764036996335,94.00845775974473,93.99345776521214,93.94682971706155,93.98385453625497
208,8280,71.4237239825752,83.458241029836,72.5090504444668,85.25064620277193,87.29244650008633,89.84548251299309,87.43968778208954,89.70411072883769,90.58915374517409,91.46978403794337,90.47915444883458,91.75550218080315,94.0377273502913,93.98377416834455,94.12530201805774,94.13939553682371,75.59920903349413,84.27681004394495,75.27652496517932,86.1530002295421,87.03456563544262,89.72918289801676,86.914921398344,89.71976239189834,90.48733601093163,91.53495493856069,90.59886175186213,91.61524710958236,94.16193212455707,94.2697729672794,94.08346563049916,94.24103343263938
